total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,incomeperperson,alcconsumption,armedforcesrate,breastcancerper100th,co2emissions,femaleemployrate,hivrate,internetuserate,lifeexpectancy,oilperperson,polityscore,relectricperperson,suicideper100th,employrate,urbanrate
365357.0838852097,1779.205298013245,1787.5197812499996,5491.013544018058,28.72234762979684,28.16961160714285,2218.4616710816767,10.80339735099338,10.853875000000004,33.34161625282166,0.17443792325056473,0.1710424107142859,1.0842517814726846,,,,,,,,,13107.348785871965,2346938.889624724,14.250688741721854,0.07955408388520974,13149.323660714286,0.07982366071428569,0.12602921348314602,12.592584269662918,5801226.702702703,4398969.040540541,2882418.527777778,107403.31578947368,79081.88095238095,3.522837837837837,2.67081081081081,1.7500000000000004,480.23015873015873,78.81169603524266,164689383.0,1265.0360000000042,27.5,5.097999999999968,3.261999999999963,3523.9839999999954,14.800000000000116,298.0029999999978,8.380000000000079,1.0,44.70000000000039,34.80800000000044,0.8000000000000067,72.59000000000009,0.6320000000000037,2013.0,4.7544666666666675,8.1286,0.6070666666666668,62.039999999999985,0.7508666666666666,-0.0328,0.7427333333333335,0.6215,0.26753333333333335,558.0628766,0.17,0.2878915,16.6,598774000.0,53.59999847,0.06,3.70000326,68.944,0.032281466,5.0,68.11522858,14.53835678,68.09999847,27.14
145915.05194805196,859.0238095238095,862.9074551422315,1170.0139534883722,6.702325581395349,6.23881181619256,15441.855761904764,90.90854112554109,91.3195295404814,123.819911627907,0.70910930232558,0.6601947483588616,1.0807009345794403,,,,,,,,,9872.666666666666,2128221.6666666665,225.22480769230768,1.0447407407407407,14014.22544642857,1.4830982142857143,0.05810714285714286,39.133705357142865,215753.5,144628.25,94833.66666666667,,4542.698630136986,2.28375,1.52875,1.0050000000000001,480.8013698630137,33.74579646017699,9449321.0,46.85800000000015,40.29999999999965,14.79899999999998,9.787999999999968,17167.96700000012,,443.12899999999553,5.1799999999999935,10.5,46.09999999999986,,11.0,74.79000000000065,0.8229999999999946,2012.5,5.571071428571428,9.760071428571425,0.9067142857142857,63.75,0.6619285714285715,-0.16892857142857146,0.6711428571428572,0.5635384615384615,0.21792857142857147,2737.6703789999997,18.85,3.7119299,36.0,999874333.3,48.59999847,0.3,32.05214391,70.34899999999999,0.68782808,-7.0,614.9072872,26.874690299999997,53.40000153,73.46
379277.5740740741,2195.3847736625517,2208.694981288979,14260.81111111111,55.544444444444444,51.87732848232848,32725.637648148153,189.426903292181,190.57533471933462,1230.4817600000008,4.792593333333338,4.476216216216216,1.1067699115044247,489.43918918918916,42.23082882882881,2169.5315315315315,187.1961531531532,,,1164.594046875,100.48603124999998,30615.247807017542,5064941.037280702,437.02406578947347,2.6416096491228074,30817.12026726058,2.659044543429845,0.08177555555555562,25.537111111111173,2131229.2756410255,1563558.5897435897,580586.7483870968,45351.88961038961,43060.89743589744,18.38942307692308,13.49121794871795,5.009612903225805,3715.49358974359,57.951348547717565,11589616.0,375.56400000000275,41.79999999999961,18.570999999999927,12.849000000000098,42658.57600000006,0.20000000000000173,114.89800000000065,4.289999999999975,25.100000000000218,31.399999999999753,,5.640000000000001,81.62999999999982,0.9309999999999955,2013.2142857142858,6.9815,10.798714285714286,0.9201428571428573,71.22857142857143,0.8534999999999998,-0.02684615384615384,0.6191428571428572,0.7847142857142856,0.2414285714285714,24496.04826,10.41,0.8156477,92.0,10897025333.0,41.70000076,0.2,73.73393447,80.009,,8.0,1920.9622149999998,15.95385,48.59999847,97.36
5624.301369863014,29.315068493150687,29.58299769053118,139.5306603773585,0.7665094339622641,0.7492933025404129,14144.880052511418,73.72618493150678,74.39993995381069,350.9137547169813,1.9277665094339598,1.8843464203233307,0.9545484949832784,,,,,,,,,642.0,129187.4,324.901,1.615,711.1428571428571,1.7885714285714285,0.006333333333333333,173.88333333333333,32060.434782608696,30454.434782608696,10553.714285714286,1578.2083333333333,816.3440860215054,8.062608695652173,7.658695652173915,2.652857142857143,2053.0860215053763,69.93013793103488,397621.0,16.426000000000137,25.0,3.853000000000013,2.278999999999997,7824.362000000061,,176.95699999999985,17.109999999999875,,,90.08299999999933,1.3000000000000025,74.61999999999968,0.7160000000000037,2010.5,6.2035,8.8875,0.8145,61.91,0.7895000000000001,0.027500000000000004,0.7755000000000001,0.757,0.26649999999999996,3545.6521740000003,5.92,0.7583555999999999,29.8,14058000.0,38.79999924,2.3,12.64573333,76.072,,,,9.388795853,56.79999924,51.7
3159.1011235955057,18.16179775280899,18.326606818181816,46.10141509433962,0.24056603773584906,0.23025227272727294,260.5831505617978,1.4980966292134834,1.5116863636363633,3.8025778301886786,0.019813679245283017,0.01905454545454546,0.920948717948717,,,,,,,,,,640586.0,52.84,,,,,,11808.5,11599.5,418.0,,250.0,0.1,0.095,0.0,21.0,42.97862232779092,12123198.0,99.11000000000044,18.80000000000011,3.24399999999999,1.9420000000000055,2064.236000000008,49.59999999999981,235.847999999999,0.9900000000000058,0.5999999999999971,12.300000000000102,11.03499999999993,0.5,61.770000000000366,0.5449999999999948,2014.0833333333333,4.047916666666667,7.985916666666667,0.47716666666666674,52.93333333333334,0.7413333333333334,-0.05858333333333334,0.7844166666666667,0.6168333333333332,0.3376666666666666,377.0396995,2.08,0.22339859999999997,28.1,37950000.0,58.20000076,1.2,3.129961803,56.081,,7.0,38.22294336,6.057739735,71.59999847,41.2
448.86813186813185,3.635164835164835,3.574004444444444,1.0,0.006802721088435374,0.0022244444444444447,581.727815384616,4.711169230769235,4.6318066666666615,1.2959999999999994,0.008816326530612244,0.002877777777777778,0.8596405228758165,,,,,,,,,1746.3643216080402,244109.44282238442,316.3629367396595,2.2632562814070343,1827.0566037735848,2.367837264150945,0.0023679245283018883,1948.4270618556702,450492.0677966102,450492.0677966102,,8928.351851851852,11991.516129032258,58.38254237288135,58.38254237288135,,15540.838709677419,70.71991150442453,771612.0,21.18800000000009,28.60000000000023,4.88500000000001,2.9770000000000088,8708.597000000043,1.5,217.0660000000016,9.75,,,79.8070000000005,1.70000000000001,71.77999999999956,0.6539999999999976,2014.0,5.196666666666666,9.169666666666666,0.8490000000000001,59.9,0.8246666666666668,0.2993333333333333,0.6953333333333332,0.8160000000000002,0.2843333333333333,1324.194906,0.54,,21.8,6024333.333,39.90000153,0.2,13.59887603,67.185,,3.0,,15.54260254,58.40000153,34.48
140488.31555555554,845.46,836.0234606741578,7088.534722222223,34.333333333333336,32.74801123595506,12035.29225333333,72.42849333333332,71.62009662921349,607.2575208333333,2.94125,2.80543820224719,1.1046135831381738,,,,,,,,,3426.256157635468,414017.6808510638,35.46790070921989,0.2935147783251231,3292.5940366972477,0.28205045871559636,0.2806192660550461,4.994954128440374,579306.6105263158,471990.3908045977,160401.44827586206,17079.886363636364,13289.288,4.962421052631579,4.0439080459770125,1.3743678160919546,1138.448,64.17961538461503,11673029.0,10.202000000000124,25.39999999999979,6.704000000000033,4.393000000000018,6885.828999999948,7.099999999999944,204.29899999999932,6.8899999999999855,,,25.38299999999985,1.100000000000009,71.50999999999931,0.7180000000000005,2013.0,5.733399999999999,8.8976,0.8063333333333332,61.873333333333335,0.8266666666666667,-0.05146666666666666,0.8206666666666665,0.7676666666666667,0.3935333333333333,1232.7941369999999,5.78,1.8821978,24.7,254939666.7,61.59999847,0.2,20.00171014,66.618,,7.0,213.0616137,2.034178495,70.40000153,65.58
70783.77192982456,447.92105263157896,452.33859423503344,2812.5409090909093,21.20909090909091,20.522953436807093,21575.05739692981,136.5273640350877,137.8738536585365,857.2689727272726,6.464588636363634,6.2554257206208375,1.0872706422018337,,,,,,,,,2214.7060810810813,370384.93529411766,112.89418529411768,0.6750439189189191,2353.721153846154,0.7174302884615386,0.17346153846153856,11.77716346153846,98227.0,75547.83333333333,33741.333333333336,,1868.388349514563,2.9939999999999998,2.3033333333333332,1.03,569.5145631067961,52.51866228070176,3280815.0,68.49599999999943,42.5,16.569000000000173,10.710999999999952,11713.894999999917,0.20000000000000165,329.63499999999914,10.079999999999949,30.200000000000216,47.7000000000004,97.16399999999959,3.5,77.40000000000066,0.7799999999999931,2013.923076923077,5.19076923076923,9.430769230769231,0.783076923076923,67.10153846153847,0.49761538461538457,0.045307692307692306,0.9441538461538462,0.5856153846153845,0.31053846153846154,2183.3448670000002,9.6,0.46284709999999996,58.9,236419333.3,34.90000153,,52.00206064,75.67,,,927.1194974,11.8367157,41.20000076,47.44
14706.109048723898,130.4338747099768,128.24618544600935,167.16046511627906,2.013953488372093,1.9792793427230062,6253.594494199535,55.465412993039436,54.53513615023472,71.0828720930232,0.8563976744186046,0.8415657276995301,1.0861721068249268,,,,,,,,,,,,,,,,,59068.375,38373.833333333336,,,2178.453125,2.513125,1.6325,,926.3125,60.749392523364584,2351625.0,4.0440000000000325,25.7999999999999,3.9410000000000176,2.241999999999986,15807.373999999894,,237.37200000000192,4.8099999999999605,5.699999999999997,34.39999999999976,,1.7999999999999898,69.59000000000013,0.7350000000000079,2013.25,3.9963333333333337,9.67875,0.8261666666666665,54.998333333333335,0.82125,-0.19366666666666665,0.782,0.7102499999999999,0.2304166666666667,4189.436587,6.97,1.1319097,33.4,78943333.33,38.70000076,24.8,5.999835575,53.183,,8.0,454.7957053,11.21397018,46.0,59.58
5898338.827586207,36214.379310344826,36125.810795206955,168809.90765765766,1057.1801801801803,1010.6184335511978,27749.130728448275,170.37297198275863,169.9563006535949,794.1775292792794,4.973578828828828,4.754531590413942,1.1525168539325839,,,,,,,,,,4860084.470588235,22.864588235294118,,52873.37804878049,0.2487560975609756,,,22826006.87804878,16343094.593495935,7816307.970588235,490944.0948275862,490621.3284671533,10.738699186991868,7.6888617886178885,3.6767647058823534,2308.182481751825,67.22302428256077,212559409.0,25.040000000000234,33.5,8.552000000000044,5.059999999999958,14103.451999999876,3.4000000000000212,177.96100000000013,8.110000000000035,10.099999999999989,17.89999999999985,,2.200000000000019,75.88000000000012,0.7649999999999915,2012.9333333333334,6.620866666666667,9.583933333333333,0.8944,65.21733333333333,0.7956,-0.07753846153846154,0.7227999999999999,0.7834666666666666,0.3046,4699.411262,10.08,0.7213964,46.0,9580226333.0,53.29999924,0.45,40.650098,73.488,0.5996517889999999,8.0,498.16530520000003,4.777007,64.5,85.58
129412.57395143488,925.3421633554084,934.3606584821429,5055.562222222222,39.53777777777778,39.51978571428572,18624.68134437086,133.17257174392938,134.47046428571426,727.5818266666665,5.690206666666667,5.687607142857142,1.0676712328767117,264.65721040189123,38.08870921985814,3212.947990543735,462.398144208038,,,,,7053.084084084084,1009795.5369863014,145.3268273972603,1.015039039039039,6787.380487804878,0.9768365853658536,0.12044498777506123,17.737897310513457,464908.6490066225,329576.5894039735,150258.38970588235,9542.21088435374,8793.774193548386,6.690993377483444,4.742980132450332,2.1632352941176474,1265.5612903225806,49.880755555555766,6948445.0,65.18000000000025,44.70000000000038,20.80100000000008,13.27199999999995,18563.307000000026,1.5,424.6879999999967,5.809999999999956,30.100000000000236,44.400000000000055,,7.454000000000049,75.04999999999961,0.8159999999999935,2014.3333333333333,4.574083333333334,9.879583333333333,0.8876666666666667,66.23333333333333,0.6654166666666667,-0.14508333333333331,0.9419999999999998,0.6154166666666666,0.22258333333333336,2549.558474,11.4,2.0433877000000003,46.2,3157700333.0,42.09999847,0.1,45.98658991,73.37100000000001,0.560423531,9.0,1380.869289,9.216544,47.29999924,71.1
5136.354767184035,29.813747228381374,30.11690358744395,83.54853273137698,0.37697516930022573,0.3731995515695069,245.72005986696234,1.4263059866962307,1.4407757847533633,3.9968284424379146,0.01807674943566592,0.017941704035874417,0.9800460829493095,,,,,,,,,,,,,,,,,,,,,,,,,,36.798677130044624,20903278.0,70.15100000000074,17.600000000000144,2.409,1.357999999999994,1703.1019999999924,43.70000000000037,269.04799999999835,2.4199999999999875,1.6000000000000132,23.899999999999803,11.877000000000066,0.4000000000000033,61.58000000000067,0.4519999999999986,2012.7692307692307,4.168230769230769,7.527615384615386,0.7392307692307691,51.01230769230769,0.6526153846153846,-0.03392307692307693,0.7623846153846152,0.6176923076923077,0.29800000000000004,276.20041299999997,7.32,0.16290410000000002,30.6,20628666.67,75.80000305,1.2,1.4000607,55.43899999999999,,0.0,,8.204221725,81.30000305,19.56
1201.7232558139535,11.265116279069767,11.223536470588241,2.225419664268585,0.014388489208633094,0.014131764705882354,101.063388372093,0.947372093023256,0.9437882352941174,0.18711510791366898,0.0012086330935251798,0.001185882352941177,0.9349999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,15.038758782201384,11890781.0,423.0620000000032,17.5,2.5620000000000025,1.5040000000000102,702.2250000000006,71.7000000000005,293.06799999999936,6.050000000000014,,,6.143999999999954,0.8000000000000064,61.580000000000624,0.43300000000000005,2012.0,3.5482,6.722399999999999,0.4178,50.916000000000004,0.4508,-0.0366,0.7323999999999999,0.6184000000000001,0.24420000000000003,115.3059959,9.65,1.1577498,19.5,8092333.333,83.30000305,3.3,2.1002127059999998,50.411,,6.0,,14.68093586,83.19999695,10.4
2246.4736842105262,65.15991902834008,61.616742331288336,79.85882352941177,2.776470588235294,0.44054396728016365,134.36680971659922,3.8973765182186235,3.685478527607362,4.776529411764705,0.16607058823529416,0.026361963190184055,0.6575990675990683,,,,,,,,,6161.857142857143,1131357.9,67.6691,0.3685714285714286,5670.428571428572,0.3392857142857143,0.105,9.616666666666667,1572206.308411215,1001652.4112149533,635929.8645833334,45425.05,39869.35398230088,9.40336448598131,5.991028037383178,3.8034375000000007,2384.646017699115,46.40419551934835,16718971.0,90.6719999999992,25.600000000000225,4.412000000000011,2.3849999999999922,3645.0700000000143,,270.8920000000033,4.0,2.0,33.7000000000003,66.22899999999954,0.800000000000007,69.81999999999975,0.5939999999999955,2013.0,4.2508,8.076333333333332,0.7190666666666666,59.379999999999995,0.9377142857142857,0.16406666666666667,0.8538571428571428,0.8028571428571428,0.37246666666666667,557.9475126,4.71,2.5364458,21.5,45411666.67,73.40000153,0.5,1.259933609,63.125,,2.0,51.58131958,4.961071491,78.90000153,21.56
25804.90989010989,173.47032967032968,175.09459777777772,468.5344036697248,2.9243119266055047,2.8317600000000023,972.0878087912107,6.53474945054945,6.595919999999999,17.649990825688086,0.11016284403669724,0.10673555555555536,0.8123310023310041,,,,,,,,,,,,,,,,,38937.444444444445,35462.666666666664,5212.166666666667,400.0,1404.94,0.14555555555555555,0.13333333333333333,0.018333333333333337,53.04,46.13028301886779,26545864.0,50.884999999999664,18.800000000000093,3.1649999999999796,1.9189999999999892,3364.925999999982,23.79999999999992,244.66099999999705,7.199999999999952,,,2.734999999999992,1.3000000000000007,59.290000000000596,0.562999999999995,2013.0,4.622333333333334,8.101066666666666,0.7146000000000001,49.779999999999994,0.7342,-0.012733333333333334,0.8788,0.6270666666666667,0.30360000000000004,713.6393027,7.9,0.305758,29.7,125172666.7,49.0,5.3,3.999977346,51.61,,-4.0,59.55124498,7.214220524,59.09999847,56.76
